연도,월,분기,청코드,내외항구분,수출입구분명,시설코드,시설명,부두구분명,아외국구분,적공구분,컨테이너수(10피트),컨테이너수(20피트),컨테이너수(40피트),컨테이너수(기타),전체개수,전체물동량
2024,03,1,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,4209,11107,13,15329,26452.25
2024,04,2,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,8402,22178,197,30777,53201.25
2024,04,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7769,21602,192,29563,51405
2024,04,2,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,9123,15935,33,25091,41067.25
2024,04,2,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,4050,10322,33,14405,24768.25
2024,08,3,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7819,29805,218,37842,67919.5
2024,08,3,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7419,28566,184,36169,64965
2024,08,3,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,7599,14212,23,21834,36074.75
2024,08,3,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3432,7448,18,10898,18368.5
2024,10,4,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,5999,23723,177,29899,53843.25
2024,10,4,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7864,24730,191,32785,57753.75
2024,10,4,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,8498,15201,23,23722,38951.75
2024,10,4,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3449,7457,35,10941,18441.75
2024,02,1,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7745,25979,200,33924,60153
2024,02,1,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,10026,25758,127,35911,61827.75
2024,02,1,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,9259,14109,37,23405,37560.25
2024,02,1,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,2752,6687,10,9449,16148.5
2024,06,2,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,6779,21171,152,28102,49463
2024,06,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7153,20287,197,27637,48170.25
2024,07,3,북항,외항,수입,10,7 부두,일반부두,외국선,적컨,0,621,486,0,1107,1593
2024,11,4,북항,외항,수출,10,7 부두,일반부두,외국선,적컨,0,407,1026,0,1433,2459
2024,11,4,북항,외항,수입,10,7 부두,일반부두,외국선,적컨,0,1183,1201,0,2384,3585
2024,05,2,북항,외항,수출환적,10,7 부두,일반부두,외국선,적컨,0,424,477,0,901,1378
2024,09,3,북항,외항,수입환적,10,7 부두,일반부두,외국선,적컨,0,208,116,0,324,440
2024,09,3,북항,외항,수출,10,7 부두,일반부두,외국선,적컨,0,183,515,0,698,1213
2024,09,3,북항,외항,수입,10,7 부두,일반부두,외국선,적컨,0,503,473,0,976,1449
2024,09,3,북항,외항,수출환적,10,7 부두,일반부두,외국선,적컨,0,520,377,0,897,1274
2024,12,4,북항,외항,수출환적,10,7 부두,일반부두,외국선,적컨,0,551,503,0,1054,1557
2024,12,4,북항,외항,수입환적,10,7 부두,일반부두,외국선,적컨,0,234,182,0,416,598
2024,12,4,북항,외항,수출,10,7 부두,일반부두,외국선,적컨,0,336,428,0,764,1192
2024,12,4,북항,외항,수입,10,7 부두,일반부두,외국선,적컨,0,1087,1068,0,2155,3223
2024,01,1,북항,외항,수출환적,10,7 부두,일반부두,외국선,적컨,0,72,259,0,331,590
2024,01,1,북항,외항,수입환적,10,7 부두,일반부두,외국선,적컨,0,46,261,0,307,568
2024,01,1,북항,외항,수출,10,7 부두,일반부두,외국선,적컨,0,206,697,0,903,1600
2024,01,1,북항,외항,수입,10,7 부두,일반부두,외국선,적컨,0,454,303,0,757,1060
2024,05,2,북항,외항,수입환적,10,7 부두,일반부두,외국선,적컨,0,145,93,0,238,331
2024,05,2,북항,외항,수출,10,7 부두,일반부두,외국선,적컨,0,184,911,0,1095,2006
2024,05,2,북항,외항,수입,10,7 부두,일반부두,외국선,적컨,0,1345,1051,0,2396,3447
2024,04,2,북항,외항,수출,10,7 부두,일반부두,아국선,공컨,0,406,262,0,668,930
2024,03,1,북항,외항,수출,10,7 부두,일반부두,아국선,공컨,0,161,199,0,360,559
2024,05,2,북항,외항,수출,10,7 부두,일반부두,아국선,공컨,0,341,168,0,509,677
2024,03,1,북항,외항,수출환적,10,7 부두,일반부두,아국선,적컨,0,59,71,0,130,201
2024,03,1,북항,외항,수입환적,10,7 부두,일반부두,아국선,적컨,0,84,74,0,158,232
2024,04,2,북항,외항,수출환적,10,7 부두,일반부두,아국선,적컨,0,84,18,0,102,120
2024,04,2,북항,외항,수입환적,10,7 부두,일반부두,아국선,적컨,0,157,95,0,252,347
2024,04,2,북항,외항,수출,10,7 부두,일반부두,아국선,적컨,0,89,107,0,196,303
2024,04,2,북항,외항,수입,10,7 부두,일반부두,아국선,적컨,0,424,382,0,806,1188
2024,03,1,북항,외항,수출,10,7 부두,일반부두,아국선,적컨,0,86,79,0,165,244
2024,03,1,북항,외항,수입,10,7 부두,일반부두,아국선,적컨,0,341,261,0,602,863
2024,07,3,북항,외항,수출환적,10,7 부두,일반부두,아국선,적컨,0,0,2,0,2,4
2024,11,4,북항,외항,수출,10,7 부두,일반부두,아국선,적컨,0,7,0,0,7,7
2024,05,2,북항,외항,수출환적,10,7 부두,일반부두,아국선,적컨,0,9,62,0,71,133
2024,05,2,북항,외항,수입환적,10,7 부두,일반부두,아국선,적컨,0,181,81,0,262,343
2024,05,2,북항,외항,수출,10,7 부두,일반부두,아국선,적컨,0,89,48,0,137,185
2024,05,2,북항,외항,수입,10,7 부두,일반부두,아국선,적컨,0,505,347,0,852,1199
2024,11,4,북항,외항,수입,15,E 박지,일반부두,아국선,공컨,0,38,29,0,67,96
2024,11,4,북항,외항,수입환적,15,E 박지,일반부두,아국선,적컨,0,34,51,0,85,136
2024,07,3,북항,외항,수입,15,E 박지,일반부두,아국선,적컨,0,0,5,0,5,10
2024,11,4,북항,외항,수입,15,E 박지,일반부두,아국선,적컨,0,2,11,0,13,24
2024,12,4,북항,외항,수입환적,15,E 박지,일반부두,아국선,적컨,0,151,15,0,166,181
2024,03,1,북항,외항,수입환적,16,M 박지,일반부두,외국선,적컨,0,25,45,0,70,115
2024,03,1,북항,외항,수입,16,M 박지,일반부두,외국선,적컨,0,11,39,0,50,89
2024,08,3,북항,외항,수입,16,M 박지,일반부두,아국선,공컨,0,0,3,0,3,6
2024,07,3,북항,외항,수입,16,M 박지,일반부두,아국선,공컨,0,1,1,0,2,3
2024,08,3,북항,외항,수입환적,16,M 박지,일반부두,아국선,적컨,0,9,11,0,20,31
2024,08,3,북항,외항,수입,16,M 박지,일반부두,아국선,적컨,0,13,13,0,26,39
2024,07,3,북항,외항,수입환적,16,M 박지,일반부두,아국선,적컨,0,27,8,0,35,43
2024,07,3,북항,외항,수입,16,M 박지,일반부두,아국선,적컨,0,6,12,0,18,30
2024,03,1,북항,외항,수입,18,남외항 박지,일반부두,외국선,공컨,0,0,20,0,20,40
2024,02,1,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,공컨,0,0,1,0,1,2
2024,11,4,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,공컨,0,1,0,0,1,1
2024,07,3,북항,외항,수출,18,남외항 박지,일반부두,외국선,공컨,0,51,50,0,101,151
2024,09,3,북항,외항,수입,18,남외항 박지,일반부두,외국선,공컨,0,1,0,0,1,1
2024,09,3,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,공컨,0,0,1,0,1,2
2024,01,1,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,공컨,0,3,0,0,3,3
2024,01,1,북항,외항,수입,18,남외항 박지,일반부두,외국선,공컨,0,3,4,0,7,11
2024,05,2,북항,외항,수입,18,남외항 박지,일반부두,외국선,공컨,0,0,1,0,1,2
2024,03,1,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,적컨,0,1,14,0,15,29
2024,03,1,북항,외항,수입,18,남외항 박지,일반부두,외국선,적컨,0,0,3,0,3,6
2024,02,1,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,적컨,0,191,66,0,257,323
2024,02,1,북항,외항,수입,18,남외항 박지,일반부두,외국선,적컨,0,53,85,0,138,223
2024,11,4,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,적컨,0,13,27,0,40,67
2024,07,3,북항,외항,수출환적,18,남외항 박지,일반부두,외국선,적컨,0,109,40,0,149,189
2024,07,3,북항,외항,수출,18,남외항 박지,일반부두,외국선,적컨,0,55,29,0,84,113
2024,11,4,북항,외항,수입,18,남외항 박지,일반부두,외국선,적컨,0,25,34,0,59,93
2024,05,2,북항,외항,수출환적,18,남외항 박지,일반부두,외국선,적컨,0,51,60,2,113,175.5
2024,09,3,북항,외항,수입,18,남외항 박지,일반부두,외국선,적컨,0,32,37,0,69,106
2024,09,3,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,적컨,0,135,26,0,161,187
2024,12,4,북항,외항,수입,18,남외항 박지,일반부두,외국선,적컨,0,0,1,0,1,2
2024,01,1,북항,외항,수출환적,18,남외항 박지,일반부두,외국선,적컨,0,0,6,0,6,12
2024,01,1,북항,외항,수입환적,18,남외항 박지,일반부두,외국선,적컨,0,21,140,0,161,301
2024,01,1,북항,외항,수입,18,남외항 박지,일반부두,외국선,적컨,0,17,6,0,23,29
2024,05,2,북항,외항,수출,18,남외항 박지,일반부두,외국선,적컨,0,81,159,0,240,399
2024,04,2,북항,외항,수입,18,남외항 박지,일반부두,아국선,공컨,0,87,25,0,112,137
2024,03,1,북항,외항,수입,18,남외항 박지,일반부두,아국선,공컨,0,0,30,0,30,60
2024,02,1,북항,외항,수입환적,18,남외항 박지,일반부두,아국선,공컨,0,2,0,0,2,2
2024,02,1,북항,외항,수입,18,남외항 박지,일반부두,아국선,공컨,0,140,0,0,140,140
2024,06,2,북항,외항,수입,18,남외항 박지,일반부두,아국선,공컨,0,16,0,0,16,16
2024,07,3,북항,외항,수입,18,남외항 박지,일반부두,아국선,공컨,0,15,0,0,15,15
2024,03,1,북항,외항,수입환적,18,남외항 박지,일반부두,아국선,적컨,0,48,41,0,89,130
2024,04,2,북항,외항,수입환적,18,남외항 박지,일반부두,아국선,적컨,0,46,100,0,146,246
2024,06,2,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,9640,16589,24,26253,42872
2024,06,2,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,5044,9908,21,14973,24907.25
2024,07,3,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7132,21518,157,28807,50521.25
2024,11,4,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7861,24577,198,32636,57460.5
2024,11,4,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7919,22068,163,30150,52421.75
2024,11,4,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,8022,12940,46,21008,34005.5
2024,11,4,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3167,5931,19,9117,15071.75
2024,07,3,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,6872,20376,125,27373,47905.25
2024,07,3,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,9017,15368,42,24427,39847.5
2024,07,3,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3746,7663,12,11421,19099
2024,05,2,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,8380,27598,265,36243,64172.25
2024,05,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,8490,27554,261,36305,64185.25
2024,05,2,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,9335,15572,32,24939,40551
2024,05,2,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,4030,8627,8,12665,21302
2024,12,4,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,8378,25080,183,33641,58949.75
2024,12,4,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,9445,25746,204,35395,61396
2024,09,3,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,6127,23972,211,30310,54545.75
2024,09,3,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,6715,23008,205,29928,53192.25
2024,09,3,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,6732,13776,18,20526,34324.5
2024,09,3,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3190,6125,26,9341,15498.5
2024,12,4,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,8679,14539,8,23226,37775
2024,12,4,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3397,6913,18,10328,17263.5
2024,01,1,신항,외항,수출환적,10,신항5부두,컨테이너부두,외국선,적컨,0,7105,23301,250,30656,54269.5
2024,01,1,신항,외항,수입환적,10,신항5부두,컨테이너부두,외국선,적컨,0,8543,23697,229,32469,56452.25
2024,01,1,신항,외항,수출,10,신항5부두,컨테이너부두,외국선,적컨,0,8447,12934,77,21458,34488.25
2024,01,1,신항,외항,수입,10,신항5부두,컨테이너부두,외국선,적컨,0,3850,8516,21,12387,20929.25
2024,03,1,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,공컨,0,6,15,0,21,36
2024,03,1,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,0,51,0,51,102
2024,03,1,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,2,18,0,20,38
2024,03,1,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,32,137,0,169,306
2024,04,2,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,공컨,0,10,20,0,30,50
2024,04,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,2,68,0,70,138
2024,04,2,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,13,141,0,154,295
2024,04,2,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,79,116,0,195,311
2024,08,3,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,공컨,0,2,10,0,12,22
2024,08,3,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,2,76,0,78,154
2024,08,3,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,0,130,0,130,260
2024,08,3,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,30,336,0,366,702
2024,10,4,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,15,31,1,47,79.25
2024,10,4,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,3,160,0,163,323
2024,10,4,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,29,252,0,281,533
2024,02,1,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,공컨,0,5,0,0,5,5
2024,02,1,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,1,83,0,84,167
2024,02,1,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,0,35,0,35,70
2024,02,1,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,28,31,0,59,90
2024,06,2,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,공컨,0,1,0,0,1,1
2024,06,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,7,83,0,90,173
2024,06,2,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,1,80,0,81,161
2024,06,2,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,61,64,0,125,189
2024,11,4,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,0,31,0,31,62
2024,11,4,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,0,50,0,50,100
2024,11,4,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,24,306,0,330,636
2024,07,3,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,3,30,0,33,63
2024,07,3,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,7,135,0,142,277
2024,07,3,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,10,150,0,160,310
2024,05,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,1,51,0,52,103
2024,05,2,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,115,70,0,185,255
2024,12,4,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,2,27,0,29,56
2024,09,3,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,1,34,0,35,69
2024,09,3,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,0,45,0,45,90
2024,09,3,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,47,115,0,162,277
2024,12,4,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,0,127,0,127,254
2024,12,4,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,8,301,0,309,610
2024,01,1,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,공컨,0,1,19,0,20,39
2024,01,1,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,공컨,0,1,28,0,29,57
2024,01,1,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,공컨,0,40,122,0,162,284
2024,03,1,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,적컨,0,111,327,0,438,765
2024,03,1,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,적컨,0,174,721,0,895,1616
2024,03,1,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,적컨,0,0,2,0,2,4
2024,03,1,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,적컨,0,6,12,0,18,30
2024,04,2,신항,외항,수출환적,10,신항5부두,컨테이너부두,아국선,적컨,0,101,156,0,257,413
2024,04,2,신항,외항,수입환적,10,신항5부두,컨테이너부두,아국선,적컨,0,157,601,0,758,1359
2024,04,2,신항,외항,수출,10,신항5부두,컨테이너부두,아국선,적컨,0,0,7,0,7,14
2024,04,2,신항,외항,수입,10,신항5부두,컨테이너부두,아국선,적컨,0,6,18,0,24,42
